,tweet_id,retweet_count,favorites,jpg_url,img_num,true_prediction,prediction_confidence,name_of_dog,status_of_dog,new_rating
576,695051054296211456,787,2676,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston_bull,0.761454,,,0.6
577,694352839993344000,617,2049,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian_terrier,0.407886,Oliviér,,1.0
578,694329668942569472,502,2023,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,boxer,0.99006,,pupper,0.9
579,694206574471057408,2043,4184,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,0.352547,,,1.0
580,693642232151285760,413,2557,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish_deerhound,0.111893,Freddery,,0.9
581,693629975228977152,796,2458,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,pug,0.841987,,pupper,1.2
582,693622659251335168,376,1549,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,malamute,0.449298,,,1.0
583,693280720173801472,1239,3371,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Labrador_retriever,0.340008,,,1.0
584,693155686491000832,3229,7925,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,Shih-Tzu,0.69748,Dunkin,,1.2
585,693109034023534592,615,1729,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,cocker_spaniel,0.740013,,,1.1
586,692919143163629568,756,2691,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1,Saint_Bernard,0.612635,,,0.9
587,692905862751522816,874,2442,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,Mexican_hairless,0.162638,,pupper,1.0
588,692901601640583168,604,1784,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1,soft-coated_wheaten_terrier,0.403496,,,1.0
589,692535307825213440,1373,3200,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,pug,0.41309,Amber,,1.0
590,692187005137076224,823,2542,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2,Siberian_husky,0.810592,,,1.2
591,692158366030913536,789,2161,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1,pug,0.956565,,,1.0
592,692017291282812928,962,2900,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1,Tibetan_terrier,0.247565,Kingsley,,0.9
593,691444869282295808,851,2671,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2,Bernese_mountain_dog,0.767563,,,1.2
594,691416866452082688,7663,19439,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland_terrier,0.530104,,,1.3
595,691321916024623104,665,2585,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,Rottweiler,0.508981,Molly,,1.1
596,691096613310316544,880,2978,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,1,borzoi,0.441269,,,1.1
597,690959652130045952,1257,3602,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2,golden_retriever,0.862964,,pupper,1.1
598,690735892932222976,1276,3807,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1,golden_retriever,0.883229,,,1.3
599,690597161306841088,607,1972,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1,Lhasa,0.0974997,Lolo,,1.1
600,690374419777196032,851,3270,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,1,kuvasz,0.286345,Phred,,1.1
601,690015576308211712,733,2509,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2,malamute,0.949609,,pupper,1.2
602,689999384604450816,371,1432,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1,standard_poodle,0.444499,,,1.0
603,689905486972461056,700,2449,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4,Pomeranian,0.943331,Gizmo,pupper,1.1
604,689877686181715968,1173,3054,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1,Old_English_sheepdog,0.26915500000000003,Durg,,0.9
605,689557536375177216,457,2057,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,1,Eskimo_dog,0.169482,,,1.2
606,689517482558820352,1437,3426,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1,Pembroke,0.799319,,,1.2
607,689280876073582592,715,1997,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3,Chihuahua,0.6375460000000001,,,1.0
608,689154315265683456,1005,3098,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,cocker_spaniel,0.816044,,,0.9
609,689143371370250240,516,2024,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English_springer,0.303781,Trip,pupper,1.0
610,688916208532455424,876,2741,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1,Pembroke,0.430544,,pupper,1.1
611,688828561667567616,372,1390,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1,Cardigan,0.6142310000000001,,,0.9
612,688804835492233216,191,970,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3,malinois,0.199512,,,1.2
613,688789766343622656,666,2233,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,American_Staffordshire_terrier,0.5996600000000001,Pubert,,0.8
614,688385280030670848,4496,9360,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2,golden_retriever,0.900437,Louis,,1.2
615,687826841265172480,1123,2765,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,Pomeranian,0.99721,Louis,,1.2
616,687664829264453632,510,1957,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,pug,0.957365,,,1.1
617,687494652870668288,578,1910,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,Rottweiler,0.391471,,,0.7
618,687460506001633280,543,2071,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,Boston_bull,0.223366,,,1.0
619,687317306314240000,9215,20269,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,Shih-Tzu,0.747208,,,1.1
620,687127927494963200,2286,5480,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1,pug,0.178205,Gordon,,0.9
621,687096057537363968,605,2262,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,1,Labrador_retriever,0.417107,,pupper,1.1
622,686730991906516992,1204,4170,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1,Tibetan_mastiff,0.338812,,,1.2
623,686683045143953408,808,2836,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,Norwich_terrier,0.100499,,pupper,1.1
624,686618349602762752,1372,3732,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,Rottweiler,0.441331,,pupper,1.1
625,686358356425093120,672,2202,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,1,pug,0.985237,,,1.0
626,686050296934563840,731,2229,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1,Pomeranian,0.985789,Flávio,,1.1
627,686034024800862208,1156,3121,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,1,Great_Dane,0.23692,,,1.2
628,685973236358713344,524,2111,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1,Siberian_husky,0.450678,Lorelei,,1.1
629,685943807276412928,595,1640,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,1,papillon,0.200812,,pupper,0.8
630,685663452032069632,1464,3259,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1,Chesapeake_Bay_retriever,0.171174,Brooks,,1.2
631,685641971164143616,786,2955,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1,Lakeland_terrier,0.253839,Otis,pupper,0.7
632,685325112850124800,3984,9529,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,golden_retriever,0.586937,,,1.0
633,685321586178670592,642,2679,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,Boston_bull,0.972483,Rocky,,1.0
634,685307451701334016,445,2091,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,Pomeranian,0.963176,Petrick,,1.1
635,685268753634967552,1201,3127,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,pug,0.999044,Hubertson,pupper,1.0
636,685169283572338688,1434,4142,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,Bernese_mountain_dog,0.975096,,pupper,1.1
637,684940049151070208,1050,3240,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,Border_collie,0.665578,Oreo,,1.2
638,684926975086034944,462,3518,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1,Labrador_retriever,0.769412,Bruiser,,1.1
639,684902183876321280,533,1893,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,1,Pembroke,0.708034,Perry,,1.1
640,684800227459624960,1010,2749,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,miniature_schnauzer,0.294457,Theodore,,1.1
641,684594889858887680,3522,8967,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1,Weimaraner,0.948688,,,1.0
642,684481074559381504,1171,3913,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1,Chihuahua,0.93781,,,1.0
643,684460069371654144,561,1988,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,Labrador_retriever,0.673691,Jeph,,1.0
644,684241637099323392,3304,8201,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1,Pembroke,0.508498,Obi,,1.2
645,684188786104872960,1179,3511,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1,kelpie,0.537782,,,1.0
646,684177701129875456,666,2028,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,chow,0.334783,Kulet,,1.0
647,683852578183077888,346,1947,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,1,toy_poodle,0.5513520000000001,Tiger,,1.0
648,683481228088049664,998,2666,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,keeshond,0.508951,,pupper,1.1
649,683462770029932544,675,2438,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,1,Italian_greyhound,0.39956,,pupper,0.8
650,683357973142474752,923,2939,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1,Pembroke,0.406509,,,1.0
651,683142553609318400,1049,2888,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,Leonberg,0.605851,,pupper,0.9
652,683111407806746624,918,3428,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,cocker_spaniel,0.901392,,pupper,1.0
653,683030066213818368,741,2175,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1,boxer,0.722218,Lulu,,1.0
654,682429480204398592,1158,3449,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1,whippet,0.594701,,,0.8
655,682032003584274432,2020,6620,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1,schipperke,0.997953,Ulysses,,1.1
656,681981167097122816,1033,2826,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1,Labrador_retriever,0.4525770000000001,Jimothy,,1.2
657,681654059175129088,926,2657,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,Pomeranian,0.800538,Toffee,pupper,1.2
658,681610798867845120,470,1922,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1,toy_poodle,0.8217040000000001,,,1.2
659,681579835668455424,1306,3571,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1,Rottweiler,0.760671,Apollo,,0.8
660,681523177663676416,5787,14391,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1,Norfolk_terrier,0.205067,,,1.2
661,681297372102656000,955,3234,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,Lhasa,0.482401,,,1.2
662,681281657291280384,1100,3247,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,Saint_Bernard,0.99883,,,1.1
663,681231109724700672,490,2425,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,Irish_setter,0.406047,,pupper,1.1
664,680970795137544192,658,2440,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1,pug,0.713102,,,0.9
665,680934982542561280,436,2097,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1,Labrador_retriever,0.7843979999999999,,,1.0
666,680913438424612864,624,2424,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1,Pomeranian,0.615678,,,1.1
667,680889648562991104,364,1772,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,Shetland_sheepdog,0.876337,Cheesy,,0.9
668,680836378243002368,1325,3490,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,Pembroke,0.427781,Ellie,pupper,1.2
669,680801747103793152,815,2389,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,pug,0.99672,,,1.0
670,680497766108381184,1918,4256,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,Chihuahua,0.538354,Percy,,1.2
671,680145970311643136,1745,3640,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature_poodle,0.457117,,pupper,1.0
672,680100725817409536,1378,3594,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,golden_retriever,0.6989609999999999,,pupper,1.1
673,679828447187857408,14022,36408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,Chihuahua,0.346545,,pupper,1.3
674,679777920601223168,1102,3108,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,,pupper,1.0
675,679736210798047232,790,2103,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,French_bulldog,0.319139,,,0.9
676,679722016581222400,465,1670,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,boxer,0.459604,Mike,,0.8
677,679511351870550016,1265,3380,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,Chihuahua,0.761972,,,0.7
678,679475951516934144,638,2095,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,Maltese_dog,0.145742,Evy,,0.9
679,679462823135686656,18810,31696,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,toy_poodle,0.62178,Hurley,,1.1
680,679158373988876288,8042,21374,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,pug,0.27220500000000003,Rubio,,1.1
681,679111216690831360,2572,5971,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,1,kelpie,0.189423,,,1.2
682,678969228704284672,455,1652,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,Labrador_retriever,0.680251,,,1.1
683,678800283649069056,896,2575,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,Labrador_retriever,0.213673,,pupper,1.2
684,678798276842360832,1157,3454,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,Airedale,0.583122,,,0.7
685,678764513869611008,470,1631,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,Irish_terrier,0.696646,Wilson,,1.0
686,678755239630127104,3267,7110,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,malamute,0.606654,,,1.0
687,678446151570427904,1535,3992,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,1,Staffordshire_bullterrier,0.284492,,,1.0
688,678424312106393600,2531,5470,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,Maltese_dog,0.759945,,,0.2
689,678410210315247616,1798,4217,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,schipperke,0.145877,Jerome,,1.0
690,678396796259975168,411,1594,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2,Pembroke,0.95618,,,1.2
691,678389028614488064,421,1872,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,,pupper,1.1
692,678341075375947776,536,1729,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,,pupper,1.2
693,678334497360859136,252,1303,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,Norfolk_terrier,0.378643,Rosie,,1.0
694,678278586130948096,6048,11405,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese_dog,0.897841,,pupper,1.0
695,678255464182861824,361,1590,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,Chihuahua,0.613819,Jessifer,,0.9
696,677918531514703872,405,1348,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,Eskimo_dog,0.199347,,,1.0
697,677895101218201600,2058,4827,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,1,dalmatian,0.550702,,,0.9
698,677547928504967168,3637,6902,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1,American_Staffordshire_terrier,0.914978,,,1.2
699,677530072887205888,226,1059,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,1,Staffordshire_bullterrier,0.6892590000000001,Axel,,0.9
700,677334615166730240,282,1342,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,2,Lakeland_terrier,0.859392,,,0.9
701,677331501395156992,234,1081,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,1,beagle,0.313464,Humphrey,,0.9
702,677301033169788928,398,1235,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,1,Japanese_spaniel,0.6611779999999999,Juckson,,0.5
703,677269281705472000,702,1980,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,Shetland_sheepdog,0.656616,,pupper,1.0
704,677187300187611136,909,2730,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,1,English_setter,0.282396,,,0.9
705,676957860086095872,805,2230,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,1,Labrador_retriever,0.772423,,,1.0
706,676936541936185344,4866,12629,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1,Chesapeake_Bay_retriever,0.5452859999999999,,pupper,0.8
707,676864501615042560,701,2086,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,1,Chesapeake_Bay_retriever,0.371146,Ash,,1.0
708,676811746707918848,418,1409,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1,Chihuahua,0.440916,Penny,,0.9
709,676617503762681856,952,2864,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,,pupper,1.3
710,676603393314578432,377,1151,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,whippet,0.8770209999999999,,pupper,0.9
711,676533798876651520,548,1856,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1,chow,0.26527399999999995,,,1.2
712,676430933382295552,339,1383,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1,golden_retriever,0.583875,Duke,,1.0
713,676101918813499392,1147,2794,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,Shih-Tzu,0.225848,Striker,,1.1
714,676089483918516224,426,1298,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1,bull_mastiff,0.743808,,,0.9
715,675888385639251968,940,2354,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1,West_Highland_white_terrier,0.672117,,,1.0
716,675845657354215424,864,2244,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,pug,0.8839520000000001,Pepper,pupper,1.0
717,675822767435051008,527,1497,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1,Pomeranian,0.4607100000000001,,,1.0
718,675798442703122432,3359,10119,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,beagle,0.681218,Bernie,,1.0
719,675781562965868544,459,1608,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,Maltese_dog,0.921968,,,1.1
720,675710890956750848,801,1858,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,standard_schnauzer,0.4414270000000001,Lenny,,1.2
721,675706639471788032,93,631,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1,English_springer,0.9903,,,1.0
722,675534494439489536,404,1792,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1,chow,0.749368,,,1.1
723,675531475945709568,372,1166,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,Pembroke,0.918441,Ellie,,1.0
724,675522403582218240,282,1024,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,cocker_spaniel,0.299708,,,1.0
725,675517828909424640,455,1271,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1,Scottish_deerhound,0.240591,,,1.2
726,675497103322386432,1267,3088,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,vizsla,0.5195890000000001,Reggie,,1.1
727,675489971617296384,584,1279,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1,West_Highland_white_terrier,0.139613,,,1.0
728,675432746517426176,556,1499,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,Labrador_retriever,0.986548,,pupper,1.2
729,675362609739206656,226,1033,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,Labrador_retriever,0.479008,,,1.2
730,675334060156301312,1258,2731,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,,pupper,1.2
731,675147105808306176,230,926,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,golden_retriever,0.949215,,,1.0
732,675145476954566656,882,2095,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,Labrador_retriever,0.458746,,,0.9
733,675111688094527488,245,944,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,Labrador_retriever,0.631501,Oliver,,0.8
734,675006312288268288,218,966,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,Mollie,pupper,1.0
735,674805413498527744,348,844,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,English_springer,0.594467,,,1.0
736,674800520222154752,835,2958,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,Pembroke,0.8764790000000001,Tedders,,1.1
737,674790488185167872,242,1083,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,Labrador_retriever,0.8019029999999999,,,1.3
738,674788554665512960,203,806,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,miniature_poodle,0.349561,,,0.9
739,674774481756377088,457,1090,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,Superpup,pupper,1.1
740,674764817387900928,230,777,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,Samoyed,0.634695,,,1.0
741,674752233200820224,452,1433,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,vizsla,0.665516,,,1.2
742,674743008475090944,539,1375,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,Bernese_mountain_dog,0.583054,Sophie,,1.0
743,674739953134403584,377,1080,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1,Dandie_Dinmont,0.17591500000000002,,,1.1
744,674737130913071104,88,632,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,Pomeranian,0.948537,Rufio,pupper,1.0
745,674670581682434048,633,1573,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,malamute,0.180079,Jeb,,0.9
746,674646392044941312,481,1405,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,flat-coated_retriever,0.837448,,,0.5
747,674468880899788800,1981,6094,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,chow,0.52623,Louis,,1.3
748,674447403907457024,347,1037,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,Brabancon_griffon,0.409909,,pupper,1.0
749,674422304705744896,528,1411,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1,golden_retriever,0.964497,,,1.2
750,674416750885273600,134,668,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,Chihuahua,0.28720100000000004,,,1.0
751,674291837063053312,5707,14415,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan,0.611525,Kenny,,1.1
752,674271431610523648,714,1538,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1,German_shepherd,0.991454,,,1.0
753,674262580978937856,440,1278,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,Greater_Swiss_Mountain_dog,0.519428,Gus,pupper,0.9
754,674255168825880576,531,1434,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,Eskimo_dog,0.615741,,,1.0
755,674082852460433408,163,740,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1,Pomeranian,0.666957,,,1.1
756,674075285688614912,277,968,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,Airedale,0.305392,Mitch,,1.1
757,674053186244734976,1261,3228,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1,Cardigan,0.984725,,,1.0
758,674051556661161984,477,1417,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1,Shih-Tzu,0.179777,Lucy,,1.0
759,674042553264685056,122,707,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1,toy_poodle,0.927975,,,1.2
760,674024893172875264,1188,1739,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1,Pomeranian,0.6485,,,1.0
761,674019345211760640,295,1097,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1,collie,0.992732,Acro,,1.0
762,674014384960745472,617,1526,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1,Pembroke,0.74232,Aiden,,1.1
763,673708611235921920,276,1053,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1,golden_retriever,0.936333,Riley,,1.2
764,673707060090052608,380,1074,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,German_short-haired_pointer,0.935771,,pupper,1.0
765,673686845050527744,426,1408,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1,Pekinese,0.185903,George,,1.1
766,673680198160809984,453,1337,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1,Samoyed,0.989853,Shnuggles,,1.3
767,673662677122719744,356,1225,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,Labrador_retriever,0.95767,,,1.2
768,673359818736984064,656,1414,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1,English_setter,0.6965680000000001,Steve,,0.8
769,673352124999274496,524,1623,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1,golden_retriever,0.672808,,,1.2
